2.627325016518766154e-01 1.020903298275348270e+01 2.654302818764823768e-01 2.628042337181578092e-01
2.616754770996688739e-01 1.920712664932742797e+01 2.664969769857807314e-01 2.647008965871235908e-01
2.627595561710369676e-01 2.615337285432949854e-01 2.665779859234781446e-01 2.520912872936219173e+01
2.623418673310442539e-01 2.608921007518596458e-01 5.215466810463836644e+00 2.612992214532592894e-01
2.610469413143265416e-01 2.606352493345773791e-01 1.521461189831926397e+01 2.637059110318313859e-01
2.624672481543365854e-01 2.634428268819513086e-01 8.204491872079323400e+00 2.695980528843888169e-01
1.220561372537541978e+01 2.641034657381002848e-01 2.666392547089589393e-01 2.636435541775206670e-01
2.586755925326276739e-01 4.206818758166928518e+00 2.713611906337983770e-01 2.631444586666460972e-01
2.619298628046040633e-01 2.600539601842715154e-01 5.215867799335557997e+00 2.621483776755667572e-01
2.559481036811045995e-01 7.223140399866592176e+00 2.629493554228357066e-01 2.579621410294671846e-01
1.518976204041928391e+01 2.679470610079158766e-01 2.738529168024730898e-01 2.684379817703257953e-01
2.582419852008734917e-01 2.594134445958241608e-01 2.558432879503190205e-01 1.226501282252983493e+00
2.611461875038779690e-01 2.601721993398713462e-01 2.660575948535955360e-01 4.212624018302655315e+00
1.120090714488138772e+01 2.654027438600680133e-01 2.656138972069559401e-01 2.680762140515866032e-01
2.616695231505121733e-01 2.520417092277541826e+01 2.682410894142708280e-01 2.659184646597989587e-01
2.639370358980220321e-01 2.626305941353628270e-01 2.621041918085446554e+01 2.630131891121479937e-01
2.637511265798000437e-01 1.520738863616082881e+01 2.659765796877588961e-01 2.628836575716113622e-01
2.623111185620793373e-01 2.638438921667313752e-01 2.647649232391934282e-01 2.620908006603199780e+01
2.588679620645995549e-01 2.584950814886786685e-01 2.603640172681730980e-01 3.122227293917854496e+01
2.216777125801455028e+00 2.628210223230640352e-01 2.602384167298607553e-01 2.601634351456202365e-01
2.629976676455778595e-01 7.207066507750940154e+00 2.670268146059144310e-01 2.629090099975673889e-01
2.638207759997054924e-01 2.630802909947080881e-01 1.620973469575889681e+01 2.633642372466888926e-01
2.616473436375488237e-01 2.615778904441710684e-01 2.321194539456789485e+01 2.648293713503880875e-01
2.636745670402524944e-01 2.621815516345566976e-01 2.220723081219374606e+01 2.669130691314472448e-01
2.610634643652999243e-01 2.640759417125753683e-01 2.921195310502061204e+01 2.629074889015106664e-01
2.603074990408649758e-01 2.613260685895084090e-01 2.621547540850605040e-01 2.521621167828457288e+01
2.604354801094528882e-01 2.618019386782380331e-01 2.638354830706820531e-01 1.921392709814163169e+01
2.587418289906900370e-01 2.594928850863253977e-01 2.606883447471241011e-01 1.222107694117586085e+01
2.636182898411877917e-01 2.120603206197477419e+01 2.635780089169518225e-01 2.667716392670904657e-01
2.614648074128778088e-01 2.644113672920165858e-01 2.921227916323022455e+01 2.618446620648823275e-01
3.119326748602600929e+01 2.666504012938160084e-01 2.733555049649847857e-01 2.667266077151863035e-01
2.648391967899567656e-01 1.619841809983234526e+01 2.753625282056230694e-01 2.613801751720815081e-01
2.602416822093115978e-01 2.587314534235714003e-01 2.322254059190699849e+01 2.584862724601209027e-01
2.617257103683455766e-01 2.587076708961231764e-01 1.822016107575672805e+01 2.594055429788031941e-01
2.635125098703418045e-01 2.636853115224524480e-01 2.420839093333898973e+01 2.644112452682116920e-01
2.666667129890200050e-01 9.197768278629206762e+00 2.653379991399399396e-01 2.702270092418346259e-01
3.920820238742442854e+01 2.626568461413768540e-01 2.641795876596051973e-01 2.649611787745899671e-01
2.660656584977770245e-01 2.639031845640908980e-01 2.669022720833554296e-01 1.120312888485477743e+01
2.670871041787016287e-01 2.634466521967717689e-01 2.613341451150351658e-01 6.208132098509491215e+00
6.194711585035057588e+00 2.642013158629901159e-01 2.660058291263581176e-01 2.750812699755954549e-01
2.649672943482506149e-01 2.670738014862130139e-01 1.202281263421753676e+00 2.656776407437829168e-01
2.629535856710930042e-01 2.630373944835273092e-01 1.204005173185066280e+00 2.700038466603135179e-01
2.618146297205288242e-01 2.633770449432588090e-01 2.704532293722936576e-01 8.204355095963919098e+00
2.606633279979665985e-01 2.607298625331150865e-01 1.721514863826003605e+01 2.634581712088822636e-01
2.588553011492206735e-01 2.584921335505742657e-01 2.604461150973461092e-01 3.122220645020286156e+01
2.620019795142121688e-01 2.627374744299218468e-01 1.321123618477202655e+01 2.640243612838381604e-01
2.617462584140738402e-01 2.633404807165655725e-01 2.665000432137742403e-01 1.620841321765558618e+01
2.638786300330870915e-01 2.420404016305382910e+01 2.687361895379517529e-01 2.633450173751363810e-01
2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
2.623378831812250289e-01 2.648975472698370526e-01 3.720709548138536604e+01 2.656690881635691559e-01
2.629411474576259788e-01 2.645890844447986168e-01 2.678169864906679853e-01 1.820465278160690659e+01
2.591572496630953903e-01 2.613052873690235312e-01 3.021770805378202596e+01 2.618294091858563433e-01
2.601629354879769207e-01 2.613586788567576202e-01 3.221657043618616001e+01 2.619079494691114451e-01
2.641048845465761574e-01 2.653978781089604833e-01 1.220393924058228485e+01 2.665579967621771185e-01
2.607673005836199653e-01 2.611053747428843663e-01 2.647843685536450664e-01 1.121334295611984899e+01
2.640834251550062128e-01 2.659743237097792479e-01 3.191708089027858630e+00 2.782341621073560201e-01
1.119773713817181715e+01 2.643926660526736971e-01 2.682152129183758005e-01 2.696549828571335183e-01
2.625886824973052702e-01 2.021148887821757967e+01 2.627933248344172523e-01 2.631291144506973656e-01
2.618328660679997699e-01 2.618754284637326846e-01 2.664998945180876433e-01 6.209791810950179958e+00
2.559481149218613139e-01 7.223146911195722275e+00 2.629425674956094028e-01 2.579624063868070083e-01
1.921842912362447464e+01 2.593998304346461503e-01 2.602774817094293258e-01 2.618935642314538237e-01
2.620215726956510172e-01 2.620523390350272819e-01 3.921261718516032602e+01 2.633089031090040666e-01
2.629513262086052849e-01 2.630365631497346146e-01 1.203998983270317957e+00 2.700131273713423097e-01
2.643660158787589087e-01 2.611139359793893111e-01 2.623428545235953480e-01 2.021217719361825615e+01
1.921842532346158450e+01 2.594007571130113599e-01 2.602806377269032412e-01 2.618932816985005130e-01
2.596033891095148038e-01 2.595323348020840970e-01 2.622233757872321491e-01 1.921864090030116401e+01
2.595950692882373345e-01 2.595314327269961363e-01 2.622284287508619971e-01 1.921864506923390437e+01
2.701834076206549584e-01 2.189597376174990728e+00 2.714473903776321029e-01 2.687718258267219884e-01
2.620046667702343735e-01 2.612272125096714026e-01 2.633172113107878909e-01 2.121345090940930689e+01
2.559481063125925160e-01 7.223139948314701186e+00 2.629491050355298176e-01 2.579628403371767575e-01
