2.594081092927797982e-01 1.021765543627867068e+01 2.631109775214275914e-01 2.598254769071215997e-01
2.589287168235894776e-01 1.921492445302673957e+01 2.638320710607768294e-01 2.623147590888871283e-01
2.601299704771369292e-01 2.585501398772481196e-01 2.656055435873825310e-01 2.521571434605822404e+01
2.603988697313430190e-01 2.580257055384012621e-01 5.223596453211631463e+00 2.579789715186240895e-01
2.582980303447741655e-01 2.579155306799133518e-01 1.522227206394246757e+01 2.615143750328456362e-01
2.595420642654931997e-01 2.605079381421520068e-01 8.209960579748607046e+00 2.699894178437463044e-01
1.221265124230077426e+01 2.613808345898213092e-01 2.645907299981024030e-01 2.613771931113020863e-01
2.555724673475840980e-01 4.211287813199386498e+00 2.712677317221010020e-01 2.618719877309281241e-01
2.596137205153256078e-01 2.573748326075308568e-01 5.222639234917967777e+00 2.603722119591755924e-01
2.536848819348351824e-01 7.229190730443208146e+00 2.610872401012234723e-01 2.560371475207330327e-01
1.519205461178149363e+01 2.668181565848432024e-01 2.740454914109393125e-01 2.670817402227235737e-01
2.565340072975483832e-01 2.580541487348153029e-01 2.542645511529525448e-01 1.231147292814683603e+00
2.583283394459786608e-01 2.569425294048492403e-01 2.648329700827590227e-01 4.219896161066413853e+00
1.121033057656317489e+01 2.617998673694998391e-01 2.626136146000328520e-01 2.652559414672908678e-01
2.582797984038355810e-01 2.521161646128660649e+01 2.659521294402864555e-01 2.641516108692740228e-01
2.607786630768720304e-01 2.592959396610407530e-01 2.621973310991842965e+01 2.601922873436585126e-01
2.599083760985464453e-01 1.521727863491792299e+01 2.632639016968313928e-01 2.595490872866987875e-01
2.592525499087004470e-01 2.602448010879366835e-01 2.614352867075253606e-01 2.621906736229583856e+01
2.558358840160765424e-01 2.555461501089333343e-01 2.577969148623966422e-01 3.123082105101259387e+01
2.226636612891780942e+00 2.585165840683298355e-01 2.580902931782773635e-01 2.567565098616121366e-01
2.601268042476398978e-01 7.214627556314947121e+00 2.641415398947763449e-01 2.611040995426363032e-01
2.607716690148801364e-01 2.602130901379174910e-01 1.621866398992916203e+01 2.603512509180376244e-01
2.586261745813379642e-01 2.582906941139203605e-01 2.322114497179270032e+01 2.619381595120375827e-01
2.612617873764440102e-01 2.594839035722174003e-01 2.221254173785627017e+01 2.667125711950673606e-01
2.581375225331166701e-01 2.614446963990713635e-01 2.921997672184023997e+01 2.604410592275659964e-01
2.570863290192872408e-01 2.579156895277406880e-01 2.585651423053191289e-01 2.522643283914765533e+01
2.573554729258640816e-01 2.588414585663588174e-01 2.601838779126037227e-01 1.922361919059517277e+01
2.556804715955679486e-01 2.561144092193258781e-01 2.572410409507540074e-01 1.223096407823435250e+01
2.607555579492177866e-01 2.121306584988788302e+01 2.605262802439466951e-01 2.656523119189517779e-01
2.583397304921200011e-01 2.605608361791132421e-01 2.922250354379119130e+01 2.585958895375785049e-01
3.119578740535343542e+01 2.645954085630056185e-01 2.745324128237355277e-01 2.650847732598259898e-01
2.641507729967593754e-01 1.620027356438659538e+01 2.771009042191611704e-01 2.584747583974822960e-01
2.575617603004830558e-01 2.562870987987878602e-01 2.323051628037938343e+01 2.556348605213455416e-01
2.592287591315453055e-01 2.561794473540374706e-01 1.822814327320467598e+01 2.564485203097366384e-01
2.616496451860197969e-01 2.609876894226597632e-01 2.421623919951457893e+01 2.611234658767431216e-01
2.632867081553059152e-01 9.207135717086213589e+00 2.621562198072787675e-01 2.674213549512017285e-01
3.921751702511557625e+01 2.595293350986950243e-01 2.613752279882985974e-01 2.615784117974329082e-01
2.642202168210849855e-01 2.613880507353817939e-01 2.678016931238167975e-01 1.120659003931971576e+01
2.624380625007942669e-01 2.592920910937372980e-01 2.575312841380199558e-01 6.220738562267448479e+00
6.196604258720154412e+00 2.605147561795086997e-01 2.647566378285924338e-01 2.781243472717439547e-01
2.620821420412597913e-01 2.636323440073430335e-01 1.211946136231610627e+00 2.623393777197864374e-01
2.591277444159804100e-01 2.591583311662120082e-01 1.218430551597007305e+00 2.632833728208002766e-01
2.589163459780363108e-01 2.607036262311262509e-01 2.684773769412687194e-01 8.211902650849566498e+00
2.572171068574063413e-01 2.574843950180831786e-01 1.722502772985355080e+01 2.602707682709642922e-01
2.558388229270225356e-01 2.555503701784917481e-01 2.579390943123878732e-01 3.123067171258210095e+01
2.592277536677220495e-01 2.605033714047145232e-01 1.321913828817332437e+01 2.611305867542395576e-01
2.589526872929917012e-01 2.604408154192443536e-01 2.639954537069094664e-01 1.621661104358085481e+01
2.611391079571582785e-01 2.421090730592867502e+01 2.675970954624654619e-01 2.603564906517039090e-01
2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
2.589354565029857169e-01 2.624129816499935486e-01 3.721516947832724753e+01 2.634820835197653199e-01
2.598033516548595712e-01 2.625464485393879666e-01 2.650928540654961529e-01 1.821255734574025809e+01
2.559872040362753398e-01 2.580133672882379825e-01 3.022740324685038615e+01 2.585961818251106825e-01
2.568163209484414233e-01 2.580179084147957158e-01 3.222616544203727074e+01 2.590003285994915694e-01
2.613147470154350005e-01 2.629405238334168171e-01 1.221169715471518380e+01 2.640475744359622179e-01
2.577432836558667950e-01 2.581997396705901782e-01 2.622672299610727675e-01 1.122178974671247076e+01
2.603684471490275709e-01 2.607863755263345462e-01 3.205177932045665479e+00 2.736672452789724042e-01
1.120146448530469740e+01 2.613914665040851792e-01 2.672099810638446371e-01 2.699340671273762204e-01
2.588851749579579864e-01 2.022142129549877865e+01 2.598839788193580413e-01 2.598095507239018831e-01
2.580686122031229934e-01 2.589154513075091479e-01 2.649948675637942008e-01 6.218021068925573935e+00
2.536841693505534345e-01 7.229380556396747259e+00 2.609010350733980133e-01 2.560342391793006822e-01
1.922863651364235693e+01 2.558232814335139049e-01 2.563618533866199312e-01 2.591783515375108982e-01
2.589429402471531416e-01 2.592618989745563707e-01 3.922207129336629805e+01 2.597238674119973778e-01
2.590920415265697274e-01 2.591108127823945617e-01 1.218715677490116667e+00 2.630814682009190442e-01
2.606116193299218842e-01 2.583030510471702734e-01 2.591987100732187077e-01 2.022188661954968936e+01
1.922853793292128088e+01 2.558244945155564443e-01 2.563744351877181304e-01 2.592631373754472057e-01
2.568480294335735992e-01 2.567328369510628039e-01 2.592655269694789655e-01 1.922715360664588502e+01
2.568301753589414260e-01 2.567192998157420414e-01 2.591295465988089908e-01 1.922732097822650488e+01
2.670178686255720302e-01 2.193184140416390537e+00 2.706532474438563818e-01 2.691447435141811062e-01
2.585765196190930038e-01 2.578306039711727449e-01 2.595125228380689708e-01 2.122408035357166511e+01
2.536841276849221560e-01 7.229391509092225832e+00 2.608902481422960551e-01 2.560341150805562904e-01
